19970422,77434,26.91,100.23,8,3.1,0
19970502,50728,23.94,104.9,5,3.3,0
19970508,23764,27.18,100.26,25,3.1,0
19970508,23872,27.15,100.28,19,3.1,0
19970514,56307,23.85,100.08,10,3.6,0
19970521,57427,26.79,100.12,5,3.3,0
19970603,81673,26.89,100.39,18,3.6,0
19970604,62682,26.63,103.27,33,3.7,0
19970615,81951,28.72,99.5,11,3.1,0
19970615,82354,28.74,99.49,8,3,0
19970617,85649,27.75,99.61,7,3.2,0
19970619,60279,26.35,99.46,5,3.1,0
19970627,7572,27.12,104.46,23,3.7,0
19970629,55144,25.35,99.59,15,4.1,1
19970629,59777,25.36,99.13,8,3,0
19970702,78180,24.99,99.32,24,3.4,0
19970709,26720,26.11,99.37,6,3.4,0
19970712,3518,26.76,101.1,17,3,0
19970721,60421,25.84,99.99,8,4.2,1
19970721,63585,25.72,100.04,10,3,0
19970728,68276,27.97,99.87,17,3.6,0
19970823,59048,27,100.9,14,3,0
19970826,23860,27.48,103.93,21,3.6,0
19970908,71475,25.51,100.66,15,3,0
19970922,74260,25.49,100.5,27,3.4,0
19971014,68306,26.96,100.39,16,3.5,0
19971014,84906,26.95,100.18,8,3.1,0
19971016,81311,27.32,100.44,7,3,0
19971019,42748,28.97,99.35,17,3.7,0
19971022,58232,25.53,101.58,21,4,0
19971023,44912,27,100.38,23,4.7,1
19971027,44520,26.56,100.68,15,3.2,0
19971030,6608,23.89,104.93,15,3.1,0
19971103,75043,25.17,99.09,10,3.1,0
19971104,49240,26.91,100.35,13,3.4,0
19971106,22136,25.83,102.46,12,3.6,0
19971117,24798,27.07,100.35,33,4.2,1
19971119,57809,24.49,101.96,25,3.1,0
19971126,36877,24.8,101.21,15,3.2,0
19971126,45913,25.63,100.03,29,3,0
19971127,27142,26.11,103.15,13,3,0
19971129,22478,27.06,100.4,32,4.4,1
19971129,30621,23.73,100.53,15,3.8,0
19971202,8173,27.91,100.97,8,3.6,0
19971226,66605,26.98,100.29,24,3.3,0
19971227,20590,24.06,100.39,15,3.3,0
19980104,47377,27.08,100.33,15,3.7,0
19980106,35137,25.75,100.39,3,3.6,0
19980106,71274,23.71,100.41,17,3.2,0
19980107,56649,25.84,102.3,20,3.2,0
19980109,22985,25.77,100.41,15,3.8,0
19980212,83907,23.89,102.5,4,3.3,0
19980213,83699,23.88,102.51,23,3.9,0
19980308,37118,25.94,100.52,31,4.2,1
19980324,50421,25.8,100.55,13,3.2,0
19980406,17318,25.7,101.1,19,3.1,0
19980412,4058,24.29,104.21,19,3.2,0
19980506,65844,26,99.8,8,3.4,0
19980515,9447,27.28,100.15,24,3.7,0
19980526,55278,24.78,99.29,15,3.7,0
19980604,7833,26.94,100.29,16,3.5,0
19980617,18761,24.25,103.37,8,3.3,0
19980619,8331,27.1,103.06,12,3.8,0
19980619,37547,27.11,103.23,9,3.1,0
19980627,70194,25.78,100.32,12,3.1,0
19980630,51623,27.13,103.35,31,3.7,0
19980707,13681,25.64,99.71,23,4.4,1
19980707,14461,25.59,99.54,9,3.2,0
19980707,15664,25.73,99.32,5,3,0
19980707,25624,26.26,99.28,5,3.2,0
19980708,61861,25.85,99.42,5,3.1,0
19980713,73749,24.98,99,27,3.4,0
19980717,23636,25.82,102.53,25,4.1,1
19980722,33787,25.98,102.36,5,3.5,0
19980724,78416,27.27,103.49,54,3.7,0
19980727,79389,25.76,102.17,15,3.1,0
19980728,21688,25.86,100.37,21,3.3,0
19980729,7427,25.95,100.38,16,3.1,0
19980806,59260,25.85,102.55,19,3.1,0
19980807,41608,25.89,102.57,13,3.7,0
19980807,51730,25.83,102.55,17,3,0
19980809,49840,27.16,103.25,21,3.2,0
19980817,55469,25.97,99.91,19,3.2,0
19980817,55854,26.01,99.93,15,3.1,0
19980818,14792,27.39,99.95,22,3.3,0
19980826,1361,27.65,100.7,25,3,0
19980827,50932,27.56,100.73,12,3.9,0
19980830,63116,27.6,100.27,15,2.9,0
19980830,79976,24.54,99.22,25,4.2,1
19980830,80473,24.83,99.22,33,3.1,0
19980830,80887,24.74,99.18,27,3.2,0
19980830,82940,24.48,99.17,33,3.8,0
19980901,59263,24.6,104.69,25,3.4,0
19980910,47680,24.39,100.35,10,3,0
19980910,57774,25.33,99.36,13,3.1,0
19980913,35591,24.48,100.17,17,3.8,0
19980913,46043,27.24,100.98,17,3.7,0
19980914,45857,24.68,100.1,24,3.6,0
19980914,84227,24.8,100.15,11,3.1,0
19980922,51287,27.5,100.08,12,3,0
19981002,11683,27.8,99.23,10,3.4,0
19981005,24549,25.89,102.46,15,3.3,0
19981006,54703,24.74,104.66,25,3.9,0
19981014,79387,26.47,100.55,15,3.1,0
19981015,17884,27.37,99.56,12,3.3,0
19981019,64867,25.93,102.17,12,3,0
19981023,2093,26.99,100.88,27,3.3,0
19981023,23099,27.28,100.99,18,4.5,1
19981023,39310,26.99,101.05,9,3.3,0
19981026,27390,27.41,100.93,13,3.1,0
19981026,72103,27.22,100.99,47,4.6,1
19981026,73548,27.17,100.81,18,3,0
19981026,74230,27.1,100.91,18,3,0
19981114,129,23.19,101.3,3,4,0
19981115,4894,27.07,100.75,10,3.2,0
19981119,41476,27.25,100.94,31,4.6,1
19981119,45822,27.16,100.98,4,3.1,0
19981119,71724,27.31,100.96,16,3.1,0
19981120,3560,27.2,100.9,15,3.4,0
19981121,12747,26.97,100.95,13,3.1,0
19981126,6248,25.57,100.06,19,3.9,0
19981127,40906,25.47,100.18,24,3.9,0
19981128,78068,27.11,100.03,27,3.1,0
19981129,25080,26.81,99.6,28,3.3,0
19981202,33161,25.58,100.28,26,4.2,1
19981202,36644,25.64,100.25,22,4.6,1
19981202,36967,25.69,100.27,5,3,0
19981202,39272,25.57,100.35,14,3.5,0
19981202,43655,25.81,100.24,7,3.6,0
19981202,74692,25.63,100.23,16,3.4,0
19981202,84564,25.68,100.21,18,3,0
19981205,3858,24.75,101.23,20,3.6,0
19981205,3892,24.53,101.54,14,3.2,0
19981209,22263,22.83,103.01,24,4.4,1
19981216,62159,24.1,100.54,20,3.3,0
19981218,76928,25.76,100.17,19,3.2,0
19981231,46484,22.23,103.4,19,3.5,0
19981231,82056,25.92,102.21,8,3.1,0
19990104,34704,25.57,99.5,29,4.2,1
19990115,75970,27.09,100.92,16,3.2,0
19990121,30768,27.29,100.89,23,3.2,0
19990126,693,26.64,100.73,33,3.2,0
19990204,30415,25.66,100.23,24,3.4,0
19990207,9826,27.1,100.99,31,3,0
19990209,81968,24.07,103.6,15,3.5,0
19990219,4805,24.5,99.26,5,4.1,1
19990219,23647,23.71,104.41,14,3.2,0
19990225,33890,27.9,100.74,18,3.3,0
19990321,46988,27.55,103.91,14,3.4,0
19990408,9081,24.29,103.22,29,3,0
19990412,6130,25.41,99.43,15,4.1,1
19990426,73399,26.35,100.78,20,3.2,0
19990430,84203,25.61,100.26,22,4.1,1
19990502,2833,25.57,100.19,5,3.4,0
19990508,55039,23.94,103.12,26,3.5,0
19990522,4714,25.69,99.56,17,3.3,0
19990608,9646,24.29,102.85,20,3.7,0
19990608,59473,24.4,102.75,25,3.5,0
19990622,12674,26.38,99.93,10,3.5,0
19990622,66219,27.98,103.7,10,3.6,0
19990707,41179,22.6,103.49,21,3.5,0
19990707,78333,26.15,100.21,31,3.1,0
19990716,38414,25.13,101.58,18,3.1,0
19990717,57351,24.83,99.74,17,4,0
19990717,64922,24.83,99.58,14,3,0
19990717,65308,24.34,99.48,25,3.5,0
19990717,73677,24.77,99.58,17,3.1,0
19990718,17867,24.84,99.65,15,3,0
19990720,20753,23.03,103.33,25,3.7,0
19990804,73734,27.05,100.26,10,3.4,0
19990810,9892,26.97,101.15,15,3,0
19990817,39521,25.78,100.82,17,3.1,0
19990906,25618,23.33,103.06,15,3.4,0
19990907,32491,26.88,99.7,15,3.1,0
19990909,29752,25.47,102.02,13,3.1,0
19990926,53201,25.99,99.67,18,3.1,0
19991004,17300,24.82,99.29,25,3.6,0
19991008,58083,27.08,100.05,14,3.4,0
19991010,58249,25.8,102.48,11,3,0
19991020,41391,24.12,102.51,10,3.2,0
19991031,2057,24.91,99.13,24,3,0
19991124,60020,24.67,102.91,18,5,1
19991128,39104,24.58,103.02,10,3.2,0
19991205,79383,24.74,103.29,24,3.2,0
19991207,40972,25.15,102.79,10,3.6,0
19991226,14536,24.27,102.22,23,3.1,0
20000101,3647,26.99,101.48,15,3.2,0
20000103,53695,24.59,103.18,17,3.2,0
20000103,59554,24.58,103.1,11,3.2,0
20000106,51931,23.41,103.74,27,3.5,0
20000114,79744,25.56,101.21,33,5.7,1
20000114,80614,25.58,101.17,28,3.8,0
20000114,82150,25.65,100.68,5,3.1,0
20000114,83031,25.6,100.8,8,3,0
20000114,85027,25.59,101.19,32,5.5,1
20000115,1220,25.63,101.2,31,4.2,1
20000115,3825,25.47,101.11,16,3.8,0
20000115,5951,25.64,101.13,23,3.8,0
20000115,12092,25.83,101.58,15,3.1,0
20000115,24855,25.56,101.12,16,3.3,0
20000119,64776,25.58,101.01,29,3.9,0
20000123,1284,25.55,101.09,32,4.3,1
20000126,61720,27.25,103.28,13,3.7,0
20000126,75317,24.25,103.7,20,5.2,1
20000130,68634,25.52,101.11,17,3,0
20000131,83636,25.91,100.98,11,3.2,0
20000206,38695,25.54,101.04,29,3.6,0
20000206,42823,25.5,101,14,3.6,0
20000209,35582,25.66,101.15,18,3.6,0
20000215,21887,26.77,101.63,15,3,0
20000216,38476,24.96,101.78,22,4,0
20000216,38789,24.91,101.73,15,3.5,0
20000216,41268,24.97,101.72,15,3.1,0
20000217,13890,25.55,101.03,20,3.7,0
20000217,52877,25.05,101.79,15,3.4,0
20000226,71161,26.52,103.21,19,3.5,0
20000227,17731,25.48,101.07,15,3.3,0
20000303,55400,24.22,102.44,23,3.2,0
20000304,8195,25.46,100.97,11,3,0
20000304,79811,25.01,99.3,5,3.9,0
20000309,24305,25.12,101.81,17,3,0
20000315,63324,25.64,101.18,14,3,0
20000317,43358,27.82,99.48,24,3.3,0
20000318,19098,25.53,101.09,27,3.1,0
20000403,56320,25.63,101.13,31,4.5,1
20000408,70585,25.65,99.94,19,3.1,0
20000411,82529,23.83,100.77,17,3.1,0
20000419,38871,22.01,104.07,16,3.9,0
20000428,85556,25.6,103.61,15,3.5,0
20000502,77333,25.58,101.1,11,3.2,0
20000506,8987,23.73,102.64,15,3.2,0
20000507,78808,25.68,101.09,21,3.8,0
20000511,22712,25.73,101.08,7,3.4,0
20000528,62642,27.33,100.6,26,3.2,0
20000603,15691,25.83,99.35,21,3,0
20000605,13311,25.73,102.29,25,3,0
20000607,56152,24.31,99.26,16,2.9,0
20000611,60844,24.38,103.48,20,3.3,0
20000623,71160,26.69,101.48,20,3,0
20000626,25468,27.8,103.61,16,3.2,0
20000630,1669,25.55,101.1,18,3.9,0
20000728,34336,27.12,100.19,25,3.6,0
20000801,71216,26.98,101.19,20,3.4,0
20000810,50716,27.08,103.06,20,3.2,0
20000821,48344,25.72,102.31,32,4.5,1
20000821,53568,25.71,102.22,27,3.6,0
20000822,75624,24.51,99.49,14,3.3,0
20000823,15850,25.8,102.31,15,3.5,0
20000823,43719,25.72,102.32,25,3.7,0
20000823,59549,25.79,102.38,13,3.1,0
20000823,67747,26.16,99.88,13,3.6,0
20000823,74936,25.8,102.25,17,3.5,0
20000824,45557,25.78,102.35,16,3.4,0
20000829,29469,25.74,102.49,19,3.2,0
20000830,85619,25.49,100.07,14,3.1,0
20000909,64675,24.58,102.93,7,3.1,0
20000913,81466,24.95,103.05,21,3.1,0
20000914,43565,25.82,102.25,12,3.1,0
20000916,44253,25.89,102.42,24,3.3,0
20000918,37038,25.8,102.35,16,3,0
20000924,57886,25.9,99.17,12,3.2,0
20000927,40927,25.95,100.36,5,3.6,0
20001002,66212,25.83,102.12,11,3.5,0
20001003,27540,26.02,100.16,10,3,0
20001012,3770,25.07,99.15,14,3.1,0
20001022,42156,25.76,101.82,31,3,0
20001031,1695,25.69,101.2,5,3.1,0
20001105,71516,27,100.25,21,3,0
20001115,61580,25.72,102.32,11,3,0
20001124,35005,25.69,99.69,14,3.2,0
20001211,27388,25.79,99.03,24,4,0
20001218,30303,25.87,100.89,13,3.6,0
20010101,41663,22.19,103.11,9,5.1,1
20010108,29732,26.4,103,21,3.3,0
20010210,65939,25.3,100.8,15,3.8,0
20010225,3693,25.3,101,15,3.6,0
20010225,57376,25.58,101.05,17,3.8,0
20010306,42088,27.69,100.89,32,4.1,1
20010313,42161,25.02,101.45,33,3.9,0
20010313,43919,25.2,101.52,24,3.3,0
20010320,48978,26.3,100.1,14,3.7,0
20010322,79600,26.7,101.2,10,3.7,0
20010325,23533,25.54,101.03,19,4.1,1
20010325,23681,25.5,101.1,25,4.1,1
20010402,74750,22.28,103.31,21,4.6,1
20010405,65533,25.79,102.36,31,4.4,1
20010406,37310,25.7,102.3,15,3.1,0
20010406,38017,25.7,102.3,15,3.1,0
20010407,37165,25.79,102.31,30,3.7,0
20010407,66496,25.4,102.3,21,3.2,0
20010408,6700,25.95,102.36,17,3.9,0
20010410,10222,25.15,99.04,15,4.1,1
20010411,6196,24.7,99.1,15,3.6,0
20010411,74166,24.97,99.04,15,3.3,0
20010412,38066,24.66,99.01,15,4,0
20010412,38820,24.96,99.13,4,5.5,1
20010412,39845,24.8,99.1,15,3.5,0
20010412,41536,24.92,99.09,21,4,0
20010412,56032,25.06,99.06,15,3.2,0
20010413,60747,25.02,99.28,15,3.6,0
20010414,54393,24.7,99.2,15,3.4,0
20010416,12245,24.8,99.1,15,3.7,0
20010418,38731,24.93,99.02,14,3.6,0
20010430,82171,23.09,102.35,20,4.9,1
20010509,77772,25.84,102.31,11,3.5,0
20010509,83352,24.39,101.98,22,4.1,1
20010513,66572,25.28,100.03,3,3.5,0
20010513,67962,25.37,99.98,19,3.6,0
20010523,76242,27.58,100.97,27,5.6,1
20010523,76855,27.53,100.93,24,4.5,1
20010524,8621,24.95,103.13,9,4.2,1
20010527,18390,27.48,100.91,28,3.5,0
20010530,7289,27.35,100.92,23,3.3,0
20010604,75740,22.27,102.81,10,4.6,1
20010604,78516,26.09,103.12,28,3.3,0
20010607,65010,24.78,99.04,28,5,1
20010607,70193,24.5,99,21,3.4,0
20010615,56167,27.16,99.3,24,3.3,0
20010620,29185,25.01,102.89,27,3.8,0
20010621,26680,24.95,101.37,23,3.6,0
20010624,30942,27.63,100.96,25,4.4,1
20010625,39616,27.2,100.2,15,3.2,0
20010625,60354,24.7,99,15,3,0
20010709,85893,24.96,101.51,30,5.1,1
20010711,7905,24.9,101.4,15,3,0
20010714,64725,24.38,102.77,26,4.3,1
20010714,66966,24.35,102.75,26,4.7,1
20010715,70108,27.54,100.95,32,3.8,0
20010720,70920,27.64,100.82,21,3,0
20010723,21239,27.98,103.66,23,3.3,0
20010726,14917,27.2,100.2,15,3.5,0
20010810,26794,27.63,100.98,31,4.6,1
20010810,27076,27.59,100.99,26,4.5,1
20010810,29785,27.62,100.96,27,4.3,1
20010817,56490,27.55,100.95,16,3.1,0
20010828,1542,27.4,100.5,22,3.1,0
20010830,38624,25.2,101.3,21,3.3,0
20010902,4161,26.32,100.7,26,3.3,0
20010903,40931,23.38,100.55,31,3.7,0
20010904,14758,23.65,100.72,30,4.8,1
20010904,20732,23.49,100.56,31,3.7,0
20010904,49271,23.3,100.3,21,3.7,0
20010906,43529,26.3,100.7,15,3.1,0
20010906,44016,26.18,100.86,7,4.2,1
20010906,45959,26.24,100.82,7,4.1,1
20010906,51283,26.23,100.83,8,4,0
20010907,25470,23.71,100.55,24,3.5,0
20010910,80224,26.3,100.7,15,3.4,0
20010913,54714,23.56,100.38,10,3.8,0
20010913,62116,23.8,100.6,15,3.3,0
20010914,38387,26.26,100.76,8,3.7,0
20010918,55019,24.51,99.03,15,3.8,0
20010921,11072,25.44,100.47,15,3.4,0
20010921,46148,25.2,99,15,3.6,0
20010924,41299,23.22,100.54,32,3.4,0
20010924,69938,23.83,100.62,14,4,0
20010924,70403,23.74,100.56,15,3.2,0
20010928,3994,23.94,103.11,30,3.4,0
20010929,75765,27.34,103.24,28,3.1,0
20011006,1633,27.39,100.93,7,3,0
20011010,29808,24.9,99.1,15,3.5,0
20011010,63908,24.74,99.12,10,4.2,1
20011010,85107,24.9,99.1,15,3.1,0
20011027,20141,26.33,100.62,12,5.9,1
20011027,20865,26.3,100.5,10,3.7,0
20011027,21185,26.3,100.5,10,3.2,0
20011027,21980,26.31,100.73,5,4.3,1
20011027,46555,26.43,100.42,26,3.6,0
20011027,59812,26.24,100.61,6,3.4,0
20011030,8195,27.22,100.33,16,3.4,0
20011101,5460,27.28,99.81,17,3.3,0
20011120,25278,27,103,11,3.6,0
20011125,70629,26.13,99.61,14,3.5,0
20011126,3377,26.06,99.65,7,3.7,0
20011128,16940,22.47,102.96,22,3.8,0
20011128,71608,24.99,102.37,20,3.2,0
20011128,79762,26.11,99.6,8,3.5,0
20011129,22781,26.2,99.6,20,3.5,0
20011211,7335,26.1,99.52,9,3.5,0
20011222,15215,24,102.2,21,3.2,0
20011226,2235,25.79,102.03,6,3.7,0
20011231,7085,27.45,99.82,25,3.5,0
20020103,51947,25.77,99.66,12,3.4,0
20020103,52111,25.66,99.75,17,3.8,0
20020103,53757,25.77,99.62,7,3.5,0
20020103,60533,25.7,99.79,33,4.2,1
20020103,62105,25.55,99.68,10,3.5,0
20020103,67225,25.7,99.92,51,4.3,1
20020103,68066,25.74,99.87,23,4,0
20020103,75589,25.81,99.58,8,3,0
20020104,19906,25.83,99.67,8,3.2,0
20020106,59346,25.78,99.69,25,3.4,0
20020106,61247,25.76,99.86,32,4.3,1
20020106,61689,25.73,99.66,17,3.8,0
20020106,62829,25.8,99.57,12,3.2,0
20020107,4306,25.64,99.79,20,3.3,0
20020107,51576,25.89,99.65,25,3,0
20020109,38633,27.58,100.96,15,3.1,0
20020111,28694,25.69,99.74,14,3.1,0
20020111,76335,25.73,99.67,12,3.1,0
20020113,77953,25.58,101.13,12,3,0
20020115,52961,25.54,99.95,17,3.8,0
20020120,43491,24.08,99.15,25,3.7,0
20020127,81197,25.81,99.67,21,3.2,0
20020209,60621,23.67,100.57,22,3.6,0
20020218,32919,26.62,100.64,19,3.3,0
20020303,79835,23.13,101.13,6,3.7,0
20020312,44144,24.84,102.35,5,3.2,0
20020322,76994,24.62,103.98,24,3.4,0
20020326,45956,26.07,99.47,13,3.6,0
20020412,18289,22.48,102.71,7,4.5,1
20020503,38756,24.47,103.55,21,3,0
20020504,18389,25.86,100.19,21,3.3,0
20020507,5688,26.1,101.27,8,3,0
20020513,6727,25.28,103.21,26,4.4,1
20020513,41948,25.27,103.17,20,3.4,0
20020521,67074,24.53,99.51,6,3.8,0
20020527,77065,23.9,103.37,13,4.6,1
20020603,52112,25.68,100.22,14,3.2,0
20020620,50481,26.69,103.02,14,3.5,0
20020701,58194,23.81,103.25,30,3.3,0
20020707,43149,27.78,99.82,15,3,0
20020708,55441,25.86,100.07,15,3.2,0
20020715,64270,25.82,100.57,4,3.2,0
20020719,4068,23.66,100.45,28,3.4,0
20020725,2099,25.63,101.08,14,4,0
20020730,13918,25.71,100.98,23,3.6,0
20020801,69087,27.16,103.12,15,3.1,0
20020805,20798,25.6,101.75,11,3.2,0
20020808,50109,25.48,99.98,11,3.2,0
20020815,34811,26.63,100.92,21,3,0
20020816,71480,27.55,100.87,18,3,0
20020816,71638,27.58,100.92,26,4.5,1
20020816,85938,27.94,100.77,13,3.7,0
20020817,3505,27.58,100.95,22,3.3,0
20020817,83891,27.54,100.91,10,3.5,0
20020823,29971,22.15,103.02,7,3.7,0
20020907,37088,28.19,99.32,10,3,0
20020911,33114,25.52,100.13,24,3,0
20020916,27090,26.97,101.15,21,3,0
20020927,46917,26.55,100.93,73,3,0
20021008,35621,27.21,99.22,15,3.1,0
20021019,40294,25.86,102.27,9,4.1,1
20021019,40572,25.81,102.08,8,3.1,0
20021020,60143,24.82,99.94,15,3.2,0
20021022,37093,27.86,99.62,21,3.1,0
20021026,42871,25.91,102.24,15,3,0
20021103,18479,26.08,100.6,13,3.3,0
20021113,57298,25.91,102.26,16,3,0
20021118,30445,23.65,100.48,8,3.6,0
20021118,33883,23.61,100.47,12,3.9,0
20021118,38342,23.59,100.41,27,3.8,0
20021118,40031,23.64,100.5,6,3.4,0
20021203,50429,23.22,102.51,20,3,0
20021211,58762,26.18,99.86,19,3.3,0
20021212,73952,26.18,99.77,4,3,0
20021229,68731,22.02,103.06,15,3.2,0
20030101,73136,26.13,99.8,13,3.2,0
20030111,61339,25.42,102.31,18,3,0
20030113,57578,25.36,102.28,18,3.6,0
20030128,39678,25.56,100.98,14,3.7,0
20030130,42857,28.83,99.01,20,3,0
20030202,77536,26.82,101.65,18,3,0
20030205,78529,25.88,99.89,5,3.3,0
20030214,7265,25.98,99.68,20,3.5,0
20030214,10679,27.59,100.87,14,3.1,0
20030221,6340,25.07,103.16,15,3,0
20030226,21764,25.79,101.94,22,3,0
20030301,25904,25.85,99.13,10,3.3,0
20030312,50985,24.5,100.09,9,3.5,0
20030327,7406,27.65,99.74,10,3.4,0
20030330,14932,23.1,102.09,15,3.3,0
20030401,17181,24.97,99.01,17,3.2,0
20030406,59349,22.35,102.32,32,3.2,0
20030416,77965,25.93,99.96,7,3,0
20030424,22830,27.57,100.05,17,3.3,0
20030429,35142,27.54,100.11,7,3.5,0
20030508,45312,28.02,99.45,18,3.4,0
20030527,6830,24.9,102.82,18,3.2,0
20030603,74914,26.41,100.82,8,3,0
20030612,75920,24.93,100.53,13,3,0
20030613,7674,27.97,99.64,29,3.7,0
20030615,71384,25.04,99.16,16,3.6,0
20030621,26703,27.78,99.31,16,3.7,0
20030625,4681,25.86,99.51,8,3.3,0
20030703,10271,25.77,99.85,12,3.3,0
20030705,22017,25.13,100.4,10,3.8,0
20030708,63329,26.17,100.16,14,3.4,0
20030710,32841,25.31,100.37,13,3.2,0
20030716,39933,27.38,100.18,29,4.1,1
20030721,54991,25.99,101.27,10,6.1,1
20030721,55776,25.9,101.17,7,3.1,0
20030721,57437,25.89,101.12,11,3.7,0
20030721,59726,25.99,101.04,16,3.4,0
20030721,60925,25.97,101.13,16,3.1,0
20030721,62702,26,101.12,17,3,0
20030721,73593,26.09,101.19,16,3.2,0
20030721,74877,25.97,101.09,19,3,0
20030722,580,26.02,101.24,10,4.3,1
20030722,36525,25.93,101.25,12,3.2,0
20030722,39609,25.98,101.21,14,4,0
20030723,15125,25.94,101.17,12,3.2,0
20030723,16952,26.08,101.14,10,4.3,1
20030723,24391,25.94,101.25,12,3.6,0
20030723,52275,26.02,101.21,15,3.6,0
20030723,85963,25.95,101.28,9,4.5,1
20030724,16641,25.88,101.29,14,3.6,0
20030724,18108,25.98,101.18,13,3.2,0
20030724,26334,26.01,101.17,19,3.1,0
20030724,52040,26.05,101.19,17,3.1,0
20030725,69313,26.1,101,22,3.3,0
20030726,17550,25.94,101.16,10,3.2,0
20030726,19479,26.01,101.16,16,3.5,0
20030730,66851,26.06,101.02,19,3,0
20030802,55078,26.05,101.04,16,3,0
20030804,30811,25.93,101.08,15,3.7,0
20030805,46147,26.01,101.28,10,4.5,1
20030806,9144,25.95,101.2,13,3.1,0
20030809,52071,25.88,101.19,15,3.2,0
20030810,32770,26.07,101.21,19,3.8,0
20030812,57583,26.06,101.13,13,4.5,1
20030814,56122,27.82,99.87,3,3,0
20030818,36019,25.92,101.29,11,4.6,1
20030822,22001,24.63,103.2,25,3.1,0
20030909,17875,25.91,101.08,17,3.2,0
20030912,46402,25.8,101.2,10,3.1,0
20030920,18801,27.87,99.43,23,4.5,1
20030923,82798,26.06,101.22,17,3.8,0
20030923,83729,25.94,101.14,14,3.4,0
20030927,3992,25.93,101.3,16,4.3,1
20030927,8243,25.93,101.02,15,3.2,0
20031004,70715,25.98,101.13,16,3,0
20031011,33084,25.87,101.17,8,3,0
20031013,58731,25.91,101.13,14,3.1,0
20031016,14192,26,101.21,15,3.9,0
20031016,44888,25.98,101.34,32,5.8,1
20031016,47258,25.99,101.26,22,4.1,1
20031016,48496,25.71,101.26,12,3.5,0
20031016,57395,26.03,101.22,17,3.7,0
20031016,59287,25.92,101.15,13,3.1,0
20031016,81696,25.97,101.31,30,5,1
20031017,883,25.93,101.25,23,3.9,0
20031017,13498,25.92,101.22,10,3,0
20031017,14030,25.94,101.22,11,3.3,0
20031017,19127,25.88,101.18,14,3.2,0
20031017,52291,25.97,101.2,13,3.1,0
20031017,67196,25.91,101.22,18,3.1,0
20031017,67526,25.92,101.25,16,3.2,0
20031019,20487,25.91,101.28,9,3.1,0
20031019,75676,25.95,101.22,32,4.1,1
20031022,7640,25.99,101.18,13,3.5,0
20031022,84816,25.94,101.22,11,3.5,0
20031023,10749,25.96,101.23,12,3.1,0
20031026,3489,23.46,101.7,18,3.4,0
20031026,13001,25.95,101.23,12,3,0
20031026,36704,24.52,102.92,19,3.2,0
20031026,79241,24.51,102.99,24,3.5,0
20031027,8217,25.93,101.2,9,3.9,0
20031027,8832,25.86,101.24,12,3.5,0
20031031,54717,26.18,99.79,8,3.3,0
20031031,65366,25.92,101.3,31,4.5,1
20031104,78214,26.56,100.92,31,4.8,1
20031104,81495,26.54,100.89,33,3.7,0
20031106,41962,25.93,101.29,16,3.5,0
20031106,74854,25.93,101.12,17,3.4,0
20031107,69348,25.93,101.36,10,3,0
20031108,72133,23.62,101.87,19,3.3,0
20031112,10258,26.18,99.83,23,3.2,0
20031112,61031,26.08,100.12,20,3.1,0
20031113,54994,26.24,100.1,28,3,0
20031113,80958,26.12,100,23,3,0
20031114,38240,26.32,100.06,21,3.3,0
20031114,67784,27.22,103.76,24,5.4,1
20031115,67811,27.24,103.71,14,4.1,1
20031116,44310,23.35,100.43,21,3.2,0
20031117,78605,27.27,103.77,20,4,0
20031120,60997,27.13,103.78,10,3,0
20031121,33874,27.2,103.67,11,3.1,0
20031121,75669,24.69,102.96,29,4.5,1
20031122,76748,27.11,103.77,25,3.9,0
20031122,84001,26.16,99.86,18,3.6,0
20031124,17819,26.16,99.96,15,3.5,0
20031125,7561,26.16,99.98,13,3,0
20031125,67907,26.11,100.1,10,3,0
20031126,30856,26.2,100.05,7,3.4,0
20031126,49136,27.31,103.72,13,4.9,1
20031127,11541,26.31,100.05,16,3,0
20031127,18248,26.26,100.07,26,3,0
20031129,11760,27.32,103.67,5,3.1,0
20031129,14311,27.18,103.71,6,3.1,0
20031129,80946,27.13,103.79,7,3.3,0
20031201,46720,26.15,99.92,10,3.3,0
20031201,50162,26.2,99.96,15,3.1,0
20031201,77938,27.19,103.74,5,3.1,0
20031202,42419,26.03,99.98,6,3.6,0
20031202,85839,25.92,101.22,12,3.2,0
20031204,14047,26.18,99.88,7,3.7,0
20031205,28561,27.2,103.77,15,3.2,0
20031220,8301,27.55,100.92,23,3.8,0
20031220,8815,27.7,100.84,16,3.8,0
20031221,54864,26.62,103.83,30,4.4,1
20031227,55917,25.97,101.23,18,3.4,0
20031230,20090,25.86,102.29,14,4,0
20040101,40452,23.39,102.89,17,3.9,0
20040106,73132,25,99.03,15,3.3,0
20040111,35572,27.48,100.83,14,3.3,0
20040112,27456,25.93,101.23,15,3.5,0
20040115,18082,23.46,102.78,25,3.7,0
20040123,8109,23.61,101.83,16,3.2,0
20040123,28376,25.9,101.27,13,4.1,1
20040123,49512,26.71,99.93,9,3.6,0
20040203,30292,25.91,101.12,19,3.4,0
20040208,57237,24.84,99.23,16,3.2,0
20040209,16215,25.7,100.05,10,4,0
20040215,8359,24.3,99.01,15,3.7,0
20040311,54235,23.39,101.55,23,3.6,0
20040315,47083,25.9,101.25,9,3.1,0
20040316,76019,27.05,103.16,8,3.4,0
20040323,31798,25.88,99.93,15,3.3,0
